laptop_ID,Inches,Memory,SSD_Flag,HDD_Flag,Storage_GB,Ram_GB,Company_std,OpSys_std,Weight_kg,Screen_W,Screen_H,PPI,Company_Apple,Company_Asus,Company_Chuwi,Company_Dell,Company_Fujitsu,Company_Google,Company_HP,Company_Huawei,Company_LG,Company_Lenovo,Company_MSI,Company_Mediacom,Company_Microsoft,Company_Razer,Company_Samsung,Company_Toshiba,Company_Vero,Company_Xiaomi,TypeName_Gaming,TypeName_Netbook,TypeName_Notebook,TypeName_Ultrabook,TypeName_Workstation,Cpu_Brand_Intel,Cpu_Brand_Other,Gpu_Brand_Intel,Gpu_Brand_Nvidia,Gpu_Brand_Other,OS_Simplified_MacOS,OS_Simplified_Other,OS_Simplified_Windows
661,15.6,128GB SSD +  1TB HDD,1,1,1128.0,8,MSI,Windows,2.2,1920,1080,141.21199808219862,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
662,15.6,500GB HDD,0,1,500.0,4,HP,Other,1.86,1366,768,100.45466986113651,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
663,15.6,500GB HDD,0,1,500.0,8,Toshiba,Windows,2.0,1920,1080,141.21199808219862,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
664,15.6,256GB SSD,1,0,256.0,8,Dell,Windows,2.2,1920,1080,141.21199808219862,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
665,15.6,256GB SSD +  2TB HDD,1,1,2256.0,16,Dell,Windows,2.2,1920,1080,141.21199808219862,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
666,15.6,128GB SSD +  1TB HDD,1,1,1128.0,8,Lenovo,Windows,3.31,1920,1080,141.21199808219862,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
667,17.3,512GB SSD +  1TB HDD,1,1,1512.0,32,Dell,Windows,4.42,3840,2160,254.67134914246222,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
668,14.0,256GB SSD,1,0,256.0,8,Dell,Windows,1.56,1920,1080,157.3505121487356,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
669,15.6,500GB HDD,0,1,500.0,4,Lenovo,Windows,2.2,1366,768,100.45466986113651,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
670,15.6,500GB HDD,0,1,500.0,4,Lenovo,Windows,2.2,1920,1080,141.21199808219862,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
671,15.6,1TB HDD,0,1,1000.0,6,HP,Windows,2.04,1920,1080,141.21199808219862,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
672,17.3,128GB SSD +  1TB HDD,1,1,1128.0,8,MSI,Windows,2.7,1920,1080,127.33567457123111,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
673,15.6,128GB SSD,1,0,128.0,4,Toshiba,Windows,2.1,1366,768,100.45466986113651,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
674,15.6,1TB HDD,0,1,1000.0,8,Dell,Windows,2.06,1920,1080,141.21199808219862,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
675,15.6,1TB HDD,0,1,1000.0,8,HP,Windows,2.1,1920,1080,141.21199808219862,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
676,15.6,256GB SSD,1,0,256.0,8,Toshiba,Windows,2.0,1920,1080,141.21199808219862,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
677,15.6,128GB SSD,1,0,128.0,4,Acer,Linux,2.1,1366,768,100.45466986113651,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False
678,13.5,256GB SSD,1,0,256.0,8,Other,Windows 10 S,1.252,2256,1504,200.84255993695703,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
679,15.6,128GB SSD +  1TB HDD,1,1,1128.0,8,Lenovo,Windows,1.9,1920,1080,141.21199808219862,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
680,13.3,256GB SSD,1,0,256.0,8,Lenovo,Windows,1.3,1920,1080,165.6321180513006,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
681,15.6,128GB SSD,1,0,128.0,4,Lenovo,Windows,2.2,1366,768,100.45466986113651,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
682,14.0,128GB SSD,1,0,128.0,4,HP,Windows,1.63,1920,1080,157.3505121487356,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
683,15.6,256GB SSD +  1TB HDD,1,1,1256.0,16,MSI,Windows,2.4,1920,1080,141.21199808219862,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
684,14.0,256GB SSD,1,0,256.0,8,Asus,Windows,1.1,1920,1080,157.3505121487356,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
685,11.6,64GB Flash Storage,0,0,64.0,8,HP,Other,1.4,1366,768,135.0942111925629,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
686,15.6,512GB SSD,1,0,512.0,8,Other,Windows,1.09,1920,1080,141.21199808219862,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
687,15.6,256GB SSD,1,0,256.0,16,Acer,Windows,2.5,1920,1080,141.21199808219862,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
688,15.6,256GB SSD,1,0,256.0,8,MSI,Windows,2.2,1920,1080,141.21199808219862,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
689,15.6,128GB SSD,1,0,128.0,4,Asus,Windows,1.86,1366,768,100.45466986113651,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
690,15.6,128GB SSD +  1TB HDD,1,1,1128.0,16,Dell,Windows,3.21,1920,1080,141.21199808219862,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
691,17.3,256GB SSD,1,0,256.0,4,HP,Windows,2.5,1920,1080,127.33567457123111,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
692,13.3,512GB SSD,1,0,512.0,8,Lenovo,Windows,1.19,1920,1080,165.6321180513006,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
693,15.6,256GB SSD +  1TB HDD,1,1,1256.0,16,Dell,Windows,3.49,1920,1080,141.21199808219862,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
694,15.6,500GB HDD,0,1,500.0,4,HP,Windows,1.86,1366,768,100.45466986113651,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
695,15.6,1TB HDD,0,1,1000.0,4,Dell,Windows,2.2,1366,768,100.45466986113651,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
696,17.3,2TB HDD,0,1,2000.0,6,HP,Windows,2.65,1920,1080,127.33567457123111,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
697,15.6,500GB HDD,0,1,500.0,4,Lenovo,Windows,2.1,1366,768,100.45466986113651,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
698,14.0,32GB Flash Storage,0,0,32.0,4,Acer,Other,1.45,1366,768,111.93520355955211,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
699,14.0,256GB SSD,1,0,256.0,4,Lenovo,Windows,1.7,1920,1080,157.3505121487356,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
700,17.3,500GB HDD,0,1,500.0,8,HP,Windows,3.14,1920,1080,127.33567457123111,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True
701,14.0,256GB SSD,1,0,256.0,8,Lenovo,Windows,1.42,2560,1440,209.8006828649808,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
702,13.3,256GB SSD,1,0,256.0,8,Toshiba,Windows,1.5,1920,1080,165.6321180513006,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
703,11.6,32GB Flash Storage,0,0,32.0,4,Acer,Windows,1.4,1366,768,135.0942111925629,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True
704,14.0,512GB SSD,1,0,512.0,16,Lenovo,Windows,1.38,1920,1080,157.3505121487356,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
705,12.5,64GB Flash Storage,0,0,64.0,4,Asus,Other,1.2,1920,1080,176.23257360658386,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
706,13.3,512GB SSD,1,0,512.0,16,Toshiba,Windows,1.36,1920,1080,165.6321180513006,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
707,15.6,500GB HDD,0,1,500.0,4,HP,Windows,2.1,1920,1080,141.21199808219862,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
708,15.6,1TB HDD,0,1,1000.0,8,Dell,Windows,2.56,1920,1080,141.21199808219862,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
709,15.6,256GB SSD,1,0,256.0,4,Lenovo,Windows,2.2,1920,1080,141.21199808219862,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
710,15.6,1TB HDD,0,1,1000.0,8,Lenovo,Windows,2.2,1366,768,100.45466986113651,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
711,15.6,1TB HDD +  1TB HDD,0,1,2000.0,4,Lenovo,Windows,2.1,1920,1080,141.21199808219862,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
712,15.6,500GB HDD,0,1,500.0,4,Lenovo,Other,1.9,1366,768,100.45466986113651,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
713,15.6,256GB SSD,1,0,256.0,8,Dell,Windows,2.18,1920,1080,141.21199808219862,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
714,13.3,256GB SSD,1,0,256.0,8,Acer,Windows,1.6,1920,1080,165.6321180513006,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
715,15.6,512GB SSD,1,0,512.0,16,Lenovo,Windows,2.18,1920,1080,141.21199808219862,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True
716,14.0,256GB SSD,1,0,256.0,8,Lenovo,Windows,1.8,1920,1080,157.3505121487356,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
717,17.3,2TB HDD,0,1,2000.0,6,HP,Windows,2.71,1920,1080,127.33567457123111,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
718,15.6,128GB SSD +  1TB HDD,1,1,1128.0,8,Lenovo,Windows,2.5,1920,1080,141.21199808219862,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
719,14.0,256GB SSD,1,0,256.0,8,Dell,Linux,1.64,1920,1080,157.3505121487356,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
720,15.6,1TB HDD,0,1,1000.0,8,Dell,Linux,1.98,1920,1080,141.21199808219862,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False
721,14.0,32GB Flash Storage,0,0,32.0,4,Asus,Windows,1.5,1920,1080,157.3505121487356,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
722,15.6,512GB SSD,1,0,512.0,16,Dell,Windows,1.93,1920,1080,141.21199808219862,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
723,14.0,256GB SSD,1,0,256.0,8,Lenovo,Windows,1.87,1920,1080,157.3505121487356,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
724,15.6,256GB SSD,1,0,256.0,8,Dell,Windows,1.9,1920,1080,141.21199808219862,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
725,15.6,500GB HDD,0,1,500.0,4,Lenovo,Windows,2.19,1366,768,100.45466986113651,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
726,14.0,32GB HDD,0,1,32.0,4,Mediacom,Windows,1.4,1920,1200,161.72539083525606,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
727,17.3,256GB SSD,1,0,256.0,8,HP,Windows,2.63,1920,1080,127.33567457123111,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
728,14.0,512GB SSD,1,0,512.0,8,Lenovo,Windows,1.17,2560,1440,209.8006828649808,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
729,13.3,256GB SSD,1,0,256.0,8,HP,Windows,1.58,1366,768,117.82653006268643,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
730,14.0,256GB SSD,1,0,256.0,8,Lenovo,Windows,1.32,1920,1080,157.3505121487356,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
731,17.3,1TB SSD +  1TB HDD,1,1,2000.0,32,Dell,Windows,4.36,3840,2160,254.67134914246222,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
732,17.3,128GB SSD +  1TB HDD,1,1,1128.0,8,MSI,Windows,2.7,1920,1080,127.33567457123111,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
733,15.6,1TB HDD,0,1,1000.0,4,Lenovo,Other,1.9,1366,768,100.45466986113651,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
734,15.6,128GB SSD +  1TB HDD,1,1,1128.0,8,Dell,Windows,2.2,1920,1080,141.21199808219862,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
735,13.3,1TB HDD,0,1,1000.0,4,Dell,Windows,1.71,1920,1080,165.6321180513006,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
736,15.6,1TB HDD,0,1,1000.0,8,Dell,Linux,2.32,1366,768,100.45466986113651,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
737,15.6,1TB HDD,0,1,1000.0,4,HP,Windows,2.1,1920,1080,141.21199808219862,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
738,17.3,128GB SSD +  1TB HDD,1,1,1128.0,16,Acer,Windows,4.2,1920,1080,127.33567457123111,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
739,15.6,1TB HDD,0,1,1000.0,12,Dell,Windows,2.25,1366,768,100.45466986113651,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
740,15.6,128GB SSD +  1TB HDD,1,1,1128.0,6,HP,Windows,2.1,1920,1080,141.21199808219862,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
741,15.6,500GB HDD,0,1,500.0,4,Acer,Windows,2.4,1366,768,100.45466986113651,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
742,13.3,256GB SSD,1,0,256.0,8,Lenovo,Windows,1.44,1920,1080,165.6321180513006,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
743,15.6,1TB HDD,0,1,1000.0,4,Lenovo,Windows,1.85,1920,1080,141.21199808219862,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
744,15.6,256GB SSD,1,0,256.0,16,HP,Windows,2.6,1920,1080,141.21199808219862,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True
745,13.3,1TB HDD,0,1,1000.0,8,Dell,Windows,1.55,1920,1080,165.6321180513006,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
746,15.6,256GB SSD +  1TB HDD,1,1,1256.0,16,MSI,Windows,1.8,1920,1080,141.21199808219862,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
747,15.6,500GB HDD,0,1,500.0,4,Acer,Windows,2.4,1366,768,100.45466986113651,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
748,15.6,128GB SSD +  1TB HDD,1,1,1128.0,8,Dell,Windows,2.0,1920,1080,141.21199808219862,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
749,15.6,256GB SSD,1,0,256.0,8,Dell,Windows,2.0,1366,768,100.45466986113651,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
750,14.0,256GB SSD,1,0,256.0,8,Toshiba,Windows,1.25,1920,1080,157.3505121487356,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
751,14.0,256GB SSD,1,0,256.0,8,Lenovo,Windows,1.7,1920,1080,157.3505121487356,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
752,15.6,1TB SSD,1,0,1000.0,16,Lenovo,Windows,2.5,3840,2160,282.42399616439724,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True
753,14.0,32GB Flash Storage,0,0,32.0,2,Acer,Other,1.68,1366,768,111.93520355955211,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
754,13.3,256GB SSD,1,0,256.0,16,Samsung,Windows,0.81,1920,1080,165.6321180513006,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
755,15.6,256GB SSD,1,0,256.0,8,HP,Windows,1.86,1920,1080,141.21199808219862,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
757,14.0,256GB SSD,1,0,256.0,8,Dell,Windows,1.6,1366,768,111.93520355955211,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
758,17.3,256GB SSD,1,0,256.0,16,HP,Windows,3.0,1920,1080,127.33567457123111,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True
759,11.6,128GB SSD,1,0,128.0,4,Lenovo,Windows,1.4,1366,768,135.0942111925629,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True
760,15.6,256GB SSD,1,0,256.0,8,HP,Windows,1.84,1920,1080,141.21199808219862,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
761,15.6,1TB HDD,0,1,1000.0,4,Asus,Other,2.45,1366,768,100.45466986113651,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False
762,14.0,180GB SSD,1,0,180.0,4,Lenovo,Windows,1.7,1920,1080,157.3505121487356,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
763,15.6,256GB SSD,1,0,256.0,4,Asus,Windows,2.37,1366,768,100.45466986113651,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
764,13.3,256GB SSD,1,0,256.0,8,Lenovo,Windows,1.3,3200,1800,276.053530085501,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
765,15.6,128GB SSD +  1TB HDD,1,1,1128.0,8,HP,Windows,2.2,1920,1080,141.21199808219862,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
766,15.6,256GB SSD,1,0,256.0,8,HP,Windows,2.59,1920,1080,141.21199808219862,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True
767,15.6,256GB SSD +  1TB HDD,1,1,1256.0,16,Dell,Windows,4.42,3840,2160,282.42399616439724,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
768,15.6,256GB SSD,1,0,256.0,4,Acer,Windows,2.1,1366,768,100.45466986113651,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
769,15.6,128GB SSD +  1TB HDD,1,1,1128.0,8,Lenovo,Windows,2.5,1920,1080,141.21199808219862,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
770,12.5,256GB SSD,1,0,256.0,16,Dell,Windows,1.18,1920,1080,176.23257360658386,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
771,12.3,256GB SSD,1,0,256.0,8,Other,Other,1.1,2400,1600,234.50740003017813,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
772,13.3,256GB SSD,1,0,256.0,8,Asus,Windows,1.2,3200,1800,276.053530085501,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
773,13.3,500GB HDD,0,1,500.0,4,Dell,Windows,1.65,1366,768,117.82653006268643,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
774,13.3,128GB SSD,1,0,128.0,4,Acer,Windows,1.6,1366,768,117.82653006268643,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
775,17.3,1TB HDD,0,1,1000.0,4,Asus,Windows,2.8,1366,768,90.58340172449303,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
776,15.6,128GB SSD +  1TB HDD,1,1,1128.0,16,Dell,Windows,2.72,3840,2160,282.42399616439724,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
777,13.3,256GB SSD,1,0,256.0,8,Samsung,Windows,1.31,1920,1080,165.6321180513006,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
778,15.6,1TB HDD,0,1,1000.0,4,Acer,Linux,2.1,1366,768,100.45466986113651,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False
779,15.6,256GB SSD,1,0,256.0,16,Dell,Windows,2.3,1920,1080,141.21199808219862,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
780,15.0,256GB SSD,1,0,256.0,16,Samsung,Windows,1.71,1920,1080,146.86047800548656,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
781,14.0,128GB SSD,1,0,128.0,4,Toshiba,Windows,1.75,1366,768,111.93520355955211,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
